"","x"
"GTEX-13VXU-3026-SM-5LU3K",1
"GTEX-1HGF4-0011-R5b-SM-CM2ST",1
"GTEX-1EN7A-0011-R6b-SM-9QEHW",1
"GTEX-1B8SF-0011-R6b-SM-7MXUD",1
"GTEX-13JUV-0011-R1a-SM-5LZY4",1
"GTEX-16YQH-0011-R5b-SM-7938U",1
"GTEX-12WSC-0011-R9a-SM-5GU4U",1
"GTEX-ZDXO-0011-R2b-SM-4WKFG",1
"GTEX-12WSM-0011-R11a-SM-5DUX8",1
"GTEX-13FLV-0011-R10b-SM-5LZZ2",1
"GTEX-1PIIG-2826-SM-DTX7O",1
"GTEX-14JIY-0011-R8a-SM-6AJAP",1
"GTEX-ZAB4-0011-R9a-SM-4SOKG",1
"GTEX-1GZHY-0011-R11a-SM-C1YRQ",1
"GTEX-18464-0011-R10a-SM-72D6X",1
"GTEX-145LS-0011-R5a-SM-5SI65",1
"GTEX-13N1W-0011-R4a-SM-5MR52",1
"GTEX-X4XY-3026-SM-EWRM9",1
"GTEX-11GSP-0011-R1a-SM-9QEJ3",1
"GTEX-11DZ1-0011-R8b-SM-DNZZI",1
"GTEX-11EMC-0011-R8b-SM-DO91Z",1
"GTEX-13OW5-0011-R6b-SM-5O9BW",1
"GTEX-17EVQ-2826-SM-7IGQK",1
"GTEX-1EN7A-0011-R5a-SM-9QEH6",1
"GTEX-13N2G-0011-R2a-SM-5MR4Q",1
"GTEX-1JJ6O-0011-R11b-SM-EXUS2",1
"GTEX-15CHQ-0011-R1a-SM-COH27",1
"GTEX-1H3NZ-0011-R6b-SM-A9G1N",1
"GTEX-1F52S-0011-R7b-SM-9QEH8",1
"GTEX-1H4P4-0011-R1b-SM-CL54V",1
"GTEX-14ABY-0011-R9a-SM-5PNZK",1
"GTEX-Q2AG-0011-R11A-SM-2HMKZ",1
"GTEX-14BIN-0011-R11a-SM-5SI79",1
"GTEX-WZTO-0011-R4A-SM-3NMC7",1
"GTEX-17MF6-0011-R5a-SM-731BA",1
"GTEX-147GR-0011-R2b-SM-5S2RQ",1
"GTEX-13CF2-0011-R11b-SM-5LZXO",1
"GTEX-14ABY-0011-R5b-SM-5SI7B",1
"GTEX-16XZZ-0011-R9b-SM-7DHKX",1
"GTEX-1E1VI-0011-R4b-SM-9QEHV",1
"GTEX-13OVJ-2826-SM-5L3GW",1
"GTEX-WHSE-0011-R10A-SM-EYYVG",1
"GTEX-15SHU-3026-SM-6LPIB",1
"GTEX-1C6VR-0011-R6a-SM-7MXU8",1
"GTEX-WWYW-0011-R5A-SM-3NB3E",1
"GTEX-1IY9M-0011-R9b-SM-D3L8J",1
"GTEX-1F75B-0011-R5a-SM-9QEHC",1
"GTEX-1GN2E-3026-SM-9WG6I",1
"GTEX-13FHO-2926-SM-5L3ES",1
"GTEX-ZVZQ-0011-R11a-SM-51MS6",1
"GTEX-NL4W-0011-R5a-SM-2I3GD",1
"GTEX-T2IS-0011-R3A-SM-32QPB",1
"GTEX-1A3MX-0011-R8a-SM-7P8PI",1
"GTEX-Y8DK-0011-R8B-SM-EYYVQ",1
"GTEX-ZZPT-3026-SM-5GZXH",1
"GTEX-12ZZX-0011-R10b-SM-5DUWK",1
"GTEX-1ICLZ-0011-R8b-SM-ACKX4",1
"GTEX-13FLV-0011-R6a-SM-5KLZ4",1
"GTEX-14ASI-0011-R1b-SM-5S2TY",1
"GTEX-QMR6-0011-R2A-SM-32PKV",1
"GTEX-13G51-0011-R7b-SM-5LZXG",1
"GTEX-1C6WA-0011-R5a-SM-9WG5X",1
"GTEX-XAJ8-0826-SM-47JY6",1
"GTEX-15RIG-0226-SM-7KFTL",1
"GTEX-12KS4-0326-SM-5EQ41",1
"GTEX-13CF3-2426-SM-5IFGX",1
"GTEX-15G1A-0008-SM-E76Q5",1
"GTEX-12WSJ-1826-SM-5GCNY",1
"GTEX-R53T-0008-SM-48FEW",1
"GTEX-QXCU-0008-SM-48FCH",1
"GTEX-ZVZP-0008-SM-51MSX",1
"GTEX-V1D1-2226-SM-3NMAX",1
"GTEX-1LKK1-2626-SM-DKPQE",1
"GTEX-16MT8-0426-SM-7KUEY",1
"GTEX-P4PP-0008-SM-48TDV",1
"GTEX-1LB8K-0726-SM-D5OV2",1
"GTEX-15SKB-2826-SM-6PAMH",1
"GTEX-17EUY-0426-SM-793BD",1
"GTEX-YEC4-0008-SM-4W1YR",1
"GTEX-1H1DG-0126-SM-9WYU2",1
"GTEX-14A6H-2026-SM-5Q5DD",1
"GTEX-1IE54-0126-SM-CMKHW",1
"GTEX-14XAO-1226-SM-6EU1C",1
"GTEX-X5EB-0008-SM-46MU3",1
"GTEX-1MJK3-0726-SM-E6CJC",1
"GTEX-NL3H-0008-SM-4E3HU",1
"GTEX-133LE-1826-SM-5J1MV",1
"GTEX-12696-0008-SM-5TDBX",1
"GTEX-14JG6-1426-SM-9WG7C",1
"GTEX-1LB8K-0226-SM-EWRNW",1
"GTEX-15CHC-0008-SM-E9U4J",1
"GTEX-XQ8I-0426-SM-4BOPO",1
"GTEX-1CAMR-1926-SM-7EPI2",1
"GTEX-ZT9X-1526-SM-5DUXD",1
"GTEX-147F3-1726-SM-5SIAW",1
"GTEX-18QFQ-0008-SM-EAZD7",1
"GTEX-ZUA1-2626-SM-5NQ92",1
"GTEX-18A7B-0008-SM-EAZBQ",1
"GTEX-X5EB-1926-SM-4E3IW",1
"GTEX-13U4I-2226-SM-5LU5H",1
"GTEX-QDT8-0126-SM-48TZ1",1
"GTEX-1LG7Y-0526-SM-DKPQC",1
"GTEX-1M4P7-0226-SM-DIPEV",1
"GTEX-12WSF-1626-SM-7KUG5",1
"GTEX-XPT6-0008-SM-4B64Q",1
"GTEX-1JJEA-0326-SM-CNPOT",1
"GTEX-11GS4-0226-SM-5HL77",1
"GTEX-RVPV-0008-SM-47JYW",1
"GTEX-1GZ4H-0526-SM-9KNU9",1
"GTEX-1GMR2-0008-SM-EAZD1",1
"GTEX-11WQK-0008-SM-5SI6T",1
"GTEX-1JN6P-2926-SM-CL54D",1
"GTEX-QVJO-1626-SM-2S1QW",1
"GTEX-1QEPI-2626-SM-DTXF4",1
"GTEX-12BJ1-0008-SM-5TDBZ",1
"GTEX-11ZUS-0008-SM-5S2UO",1
"GTEX-17HGU-0226-SM-7DHKV",1
"GTEX-1GN1V-0126-SM-9WPOS",1
"GTEX-16MTA-0008-SM-EAZC6",1
"GTEX-1KANB-0526-SM-E6CJH",1
"GTEX-WYVS-0008-SM-4ONDY",1
"GTEX-13OVL-0126-SM-5L3GJ",1
"GTEX-1211K-2026-SM-5EQ4Z",1
"GTEX-1J1OQ-0126-SM-D4P2N",1
"GTEX-1E2YA-0126-SM-9KNUC",1
"GTEX-14BMU-1226-SM-5S2OR",1
"GTEX-132AR-0008-SM-62LDH",1
"GTEX-16A39-0008-SM-EAZC9",1
"GTEX-18D9B-0526-SM-7LTAS",1
"GTEX-X3Y1-0008-SM-4PR12",1
"GTEX-1CB4J-0626-SM-7DHMP",1
"GTEX-1CB4E-0926-SM-7EPHT",1
"GTEX-1H4P4-2126-SM-9WYSL",1
"GTEX-13JUV-2026-SM-5K7UA",1
"GTEX-1HFI7-2326-SM-CGQFS",1
"GTEX-1ICLZ-0326-SM-ARL82",1
"GTEX-11NSD-0008-SM-5Q5BC",1
"GTEX-117YX-2326-SM-5H12W",1
"GTEX-1HUB1-0426-SM-E9U4U",1
"GTEX-1AMFI-0008-SM-EVYAV",1
"GTEX-1KAFJ-2026-SM-CY8ID",1
"GTEX-1F6RS-0126-SM-9MQKZ",1
"GTEX-18465-0126-SM-731BN",1
"GTEX-1KWVE-1426-SM-E9TJO",1
"GTEX-1122O-1026-SM-9WYSF",1
"GTEX-ZE7O-0008-SM-4E3JQ",1
"GTEX-ZZPU-0826-SM-5GZX5",1
"GTEX-ZWKS-0126-SM-5SIAA",1
"GTEX-132NY-0326-SM-5IJBL",1
"GTEX-1F75I-0326-SM-9YFLU",1
"GTEX-1IDJF-0126-SM-CM2RS",1
"GTEX-XK95-0226-SM-4AT58",1
"GTEX-OIZI-0008-SM-2XCFD",1
"GTEX-1IY9M-2826-SM-ARU8H",1
"GTEX-131XH-2226-SM-5DUXJ",1
"GTEX-13X6I-0626-SM-5QGP9",1
"GTEX-ZYFD-0626-SM-5E44E",1
"GTEX-1GN2E-0426-SM-9MQKX",1
"GTEX-12WSL-2526-SM-5GCNJ",1
"GTEX-17F9E-0008-SM-EAZB5",1
"GTEX-Y5LM-0926-SM-6LLJG",1
"GTEX-1H3VE-0326-SM-9YFLH",1
"GTEX-1GL5R-1526-SM-7MKHO",1
"GTEX-1RLM8-0726-SM-E6CRH",1
"GTEX-1GF9X-0726-SM-7SB7V",1
"GTEX-P44H-1426-SM-E9U4O",1
"GTEX-15UF7-0926-SM-6M46F",1
"GTEX-12KS4-1026-SM-5FQTD",1
"GTEX-1H3NZ-1326-SM-9JGHI",1
"GTEX-13OW8-2326-SM-5L3I9",1
"GTEX-1NV8Z-2026-SM-E8VMD",1
"GTEX-1HBPM-1526-SM-A9G3H",1
"GTEX-ZLV1-0526-SM-4WWD4",1
"GTEX-RM2N-0726-SM-48FD5",1
"GTEX-13CF3-1726-SM-5LU9E",1
"GTEX-ZY6K-0526-SM-5GZY9",1
"GTEX-P4QS-0626-SM-3NMD1",1
"GTEX-1O97I-1826-SM-EXUS9",1
"GTEX-1RNTQ-1126-SM-E9TK9",1
"GTEX-1IKK5-1326-SM-AHZ2X",1
"GTEX-11P7K-1226-SM-5HL4X",1
"GTEX-14PK6-1126-SM-5YY93",1
"GTEX-1IDJF-1326-SM-A9G2R",1
"GTEX-14BIN-2626-SM-5YY8U",1
"GTEX-NFK9-1226-SM-3LK79",1
"GTEX-1AMEY-0326-SM-72D5T",1
"GTEX-1L5NE-1426-SM-DHXKV",1
"GTEX-17F9E-1026-SM-7DUF1",1
"GTEX-1AX8Z-1826-SM-73KW6",1
"GTEX-11ZTS-2726-SM-5EQLU",1
"GTEX-ZA64-0526-SM-5HL9I",1
"GTEX-1JMLX-2126-SM-CL54B",1
"GTEX-OXRL-0726-SM-3NM9A",1
"GTEX-1I1GR-1426-SM-CY8H8",1
"GTEX-1NHNU-1726-SM-E76R1",1
"GTEX-1GN73-1926-SM-9JGGS",1
"GTEX-YEC4-1026-SM-9WG7N",1
"GTEX-18QFQ-1026-SM-7LG6B",1
"GTEX-1C6VQ-2026-SM-79OOH",1
"GTEX-NPJ8-2026-SM-3TW91",1
"GTEX-1C475-0926-SM-7MKFI",1
"GTEX-1211K-1026-SM-5EQ4B",1
"GTEX-14PJN-0526-SM-68724",1
"GTEX-XQ8I-1526-SM-4BOOH",1
"GTEX-1EKGG-1726-SM-7MXUP",1
"GTEX-1MCYP-1026-SM-DPRYB",1
"GTEX-14C5O-1726-SM-5RQI9",1
"GTEX-1L5NE-1326-SM-CY8II",1
"GTEX-1J1R8-1026-SM-CJI37",1
"GTEX-1497J-2126-SM-5NQB8",1
"GTEX-1LSVX-1226-SM-DHXJN",1
"GTEX-ZAB5-0926-SM-5CVMV",1
"GTEX-13W46-1926-SM-5J2MF",1
"GTEX-1LGRB-1626-SM-CNNR7",1
"GTEX-ZVE2-1326-SM-5NQ94",1
"GTEX-146FQ-1026-SM-5LU8I",1
"GTEX-OOBK-0726-SM-3LK5Q",1
"GTEX-17F98-1826-SM-7DUFK",1
"GTEX-13OVJ-1426-SM-5K7Z2",1
"GTEX-13OVG-0626-SM-5IFEP",1
"GTEX-1F48J-1626-SM-9WPOE",1
"GTEX-13W3W-1826-SM-5IJDE",1
"GTEX-1F5PL-1226-SM-7P8R5",1
"GTEX-11TUW-1226-SM-5GU7C",1
"GTEX-14JG1-1826-SM-5YY9Y",1
"GTEX-ZV68-0926-SM-59HK7",1
"GTEX-18A66-1526-SM-72D6Y",1
"GTEX-YB5K-0726-SM-5LU8R",1
"GTEX-ZEX8-1326-SM-4WWEW",1
"GTEX-1PIIG-0926-SM-E6CQN",1
"GTEX-11GSP-1726-SM-5A5LI",1
"GTEX-Y9LG-0626-SM-4WWDH",1
"GTEX-S4Z8-0726-SM-4GICB",1
"GTEX-ZVZP-1626-SM-5GIDJ",1
"GTEX-17EVQ-1926-SM-7IGOF",1
"GTEX-1R9PM-1126-SM-E76OX",1
"GTEX-1JMQJ-1026-SM-CNPP8",1
"GTEX-1H11D-2126-SM-9OSXM",1
"GTEX-P4PQ-0726-SM-3NMCR",1
"GTEX-WHWD-0926-SM-4OORY",1
"GTEX-11EMC-2226-SM-5A5JW",1
"GTEX-18D9A-0326-SM-7LT8L",1
"GTEX-WYVS-1026-SM-4SOJW",1
"GTEX-O5YV-1026-SM-3LK72",1
"GTEX-1LGOU-0526-SM-D3LAO",1
"GTEX-PSDG-1326-SM-48TD2",1
"GTEX-11DYG-1326-SM-5N9DO",1
"GTEX-1AMFI-0326-SM-731CU",1
"GTEX-1HKZK-1426-SM-A96U1",1
"GTEX-W5WG-1626-SM-4LMKG",1
"GTEX-OHPM-0726-SM-3LK7A",1
"GTEX-15SB6-0926-SM-7KUFM",1
"GTEX-1B8KZ-0826-SM-73KYB",1
"GTEX-1JMQK-1826-SM-CY8I1",1
"GTEX-XUW1-1526-SM-4BOOY",1
"GTEX-1B97I-1026-SM-73KVC",1
"GTEX-1MA7W-0426-SM-E9TJ5",1
"GTEX-13X6H-1426-SM-5SI91",1
"GTEX-145LT-1326-SM-5O9AQ",1
"GTEX-13FH7-0526-SM-5IJF8",1
"GTEX-PLZ5-0826-SM-3P5ZW",1
"GTEX-14E7W-1926-SM-5S2R9",1
"GTEX-1HGF4-2826-SM-ADEII",1
"GTEX-1399U-0626-SM-5J1NZ",1
"GTEX-1R7EU-0426-SM-EVR4H",1
"GTEX-R55E-1126-SM-48FDZ",1
"GTEX-PLZ6-0326-SM-3P61J",1
"GTEX-11NV4-0526-SM-5N9BF",1
"GTEX-X4XY-0526-SM-46MW1",1
"GTEX-13X6I-0926-SM-5LUAB",1
"GTEX-1HBPH-0326-SM-CM2S8",1
"GTEX-11TUW-0926-SM-5EQMW",1
"GTEX-YJ8O-0126-SM-5QGRG",1
"GTEX-1IDJU-2326-SM-ARL89",1
"GTEX-OXRO-1926-SM-2S1O3",1
"GTEX-TMMY-0626-SM-33HBD",1
"GTEX-ZTPG-0726-SM-5DUXP",1
"GTEX-14PJN-2226-SM-6872I",1
"GTEX-14PN4-0426-SM-6AJ9N",1
"GTEX-ZZPU-0226-SM-5N9BV",1
"GTEX-1I19N-1926-SM-CM2TF",1
"GTEX-1122O-0426-SM-5H12G",1
"GTEX-1EU9M-0426-SM-7SB8N",1
"GTEX-14C39-2626-SM-5S2QD",1
"GTEX-1EKGG-0826-SM-79OLL",1
"GTEX-1M4P7-0426-SM-DKPQG",1
"GTEX-13O3O-1126-SM-5KM4Q",1
"GTEX-146FH-1326-SM-5NQBI",1
"GTEX-PWCY-0426-SM-48TCW",1
"GTEX-16XZZ-1426-SM-7KUE3",1
"GTEX-14ASI-1126-SM-5QGPN",1
"GTEX-13RTJ-2626-SM-7DHKR",1
"GTEX-1CB4F-0726-SM-793AO",1
"GTEX-QXCU-0226-SM-2TC5W",1
"GTEX-1HBPN-1026-SM-9YFLZ",1
"GTEX-OHPL-3026-SM-3MJGS",1
"GTEX-1IKOE-0826-SM-ARZME",1
"GTEX-1C4CL-0126-SM-7IGN5",1
"GTEX-X4XY-1526-SM-4QASE",1
"GTEX-147F4-1326-SM-5LU9V",1
"GTEX-1LB8K-1126-SM-DIPEP",1
"GTEX-OIZG-0426-SM-3LK5W",1
"GTEX-ZAB5-2026-SM-5L3EQ",1
"GTEX-1QW4Y-1926-SM-E8VO3",1
"GTEX-14JG6-2026-SM-6EU2E",1
"GTEX-QDT8-1026-SM-43V6X",1
"GTEX-17HHY-0526-SM-793BZ",1
"GTEX-O5YV-0626-SM-3LK64",1
"GTEX-13VXU-0526-SM-5K7V1",1
"GTEX-1JJEA-0726-SM-CYPSN",1
"GTEX-YB5E-2426-SM-5IFIV",1
"GTEX-147F4-0126-SM-5QGPV",1
"GTEX-WHPG-2326-SM-3NMBP",1
"GTEX-Y8E4-1126-SM-5IFIA",1
"GTEX-QLQ7-0326-SM-DHXIO",1
"GTEX-1HCU8-1526-SM-ADEHG",1
"GTEX-Q2AH-0626-SM-48TZJ",1
"GTEX-14PN3-0426-SM-6LLIY",1
"GTEX-145MO-0626-SM-5NQAW",1
"GTEX-13X6K-1926-SM-5LU4O",1
"GTEX-15CHR-0526-SM-79OLJ",1
"GTEX-1R9PO-0226-SM-E6CHS",1
"GTEX-WFON-2526-SM-3LK7P",1
"GTEX-1HSGN-1026-SM-CNPQ1",1
"GTEX-PSDG-1026-SM-48TCV",1
"GTEX-1F5PL-0526-SM-7PBYD",1
"GTEX-1B8KZ-2226-SM-73KYS",1
"GTEX-1NSGN-0526-SM-E9J34",1
"GTEX-QV44-2226-SM-447A3",1
"GTEX-11GS4-2926-SM-5A5LF",1
"GTEX-1CB4E-0426-SM-7PBY5",1
"GTEX-1339X-2626-SM-5K7YX",1
"GTEX-1LVAN-0426-SM-CNPPD",1
"GTEX-1399S-0926-SM-5PNVQ",1
"GTEX-XBED-2426-SM-4AT4O",1
"GTEX-1AX8Z-1426-SM-7939T",1
"GTEX-1HSKV-0626-SM-CNPPL",1
"GTEX-1GF9X-1826-SM-7PC3X",1
"GTEX-1J1R8-0826-SM-ACKWP",1
"GTEX-15SHV-0826-SM-7KUFA",1
"GTEX-1C64O-1026-SM-7PC3L",1
"GTEX-ZAK1-0426-SM-5J1MS",1
"GTEX-U3ZN-2526-SM-3DB7V",1
"GTEX-1CB4E-0726-SM-7EWEY",1
"GTEX-14BIN-0926-SM-5S2OZ",1
"GTEX-S3XE-0326-SM-4AD6L",1
"GTEX-YFC4-0926-SM-5S2U7",1
"GTEX-1QCLY-0626-SM-EAZ3Y",1
"GTEX-1HSMP-0526-SM-B2LXI",1
"GTEX-15CHC-0526-SM-6EU23",1
"GTEX-13PLJ-0526-SM-5K7VW",1
"GTEX-1JK1U-0426-SM-CYPSP",1
"GTEX-1HC8U-1126-SM-COH35",1
"GTEX-1GMR2-1126-SM-7RHI6",1
"GTEX-1GMR3-2326-SM-7SB94",1
"GTEX-12WSM-0526-SM-5GCO8",1
"GTEX-11P81-2726-SM-59876",1
"GTEX-1HCU6-0426-SM-CM2SI",1
"GTEX-WHPG-0926-SM-4M1XY",1
"GTEX-O5YT-1826-SM-32PK9",1
"GTEX-S4P3-0326-SM-4AD6P",1
"GTEX-11EMC-0926-SM-59863",1
"GTEX-WK11-2426-SM-3NMAA",1
"GTEX-SSA3-0226-SM-32QPN",1
"GTEX-1F6I4-0226-SM-9MQMA",1
"GTEX-147JS-0426-SM-5TDD2",1
"GTEX-ZYW4-2226-SM-5GZYG",1
"GTEX-16MTA-1326-SM-6PALX",1
"GTEX-P78B-0226-SM-3NB1Z",1
"GTEX-QEL4-0326-SM-3GAE5",1
"GTEX-14PN3-0326-SM-6EU1X",1
"GTEX-Y9LG-1226-SM-4VBQA",1
"GTEX-1HCVE-0226-SM-CGQEV",1
"GTEX-1399T-1326-SM-5PNVH",1
"GTEX-146FH-2026-SM-5SI9I",1
"GTEX-1LVAN-0126-SM-COH4H",1
"GTEX-12WSD-0226-SM-59HKO",1
"GTEX-ZPU1-2426-SM-4WWFM",1
"GTEX-15SKB-1626-SM-6PAL6",1
"GTEX-14PJ2-1426-SM-62LFF",1
"GTEX-1A8FM-0126-SM-7SB7P",1
"GTEX-1AMEY-1426-SM-7939I",1
"GTEX-1EU9M-0326-SM-7RHGF",1
"GTEX-WEY5-1926-SM-3GIL8",1
"GTEX-UJHI-1626-SM-3DB9A",1
"GTEX-13S7M-0226-SM-5S2UG",1
"GTEX-1JJ6O-0226-SM-E6CI9",1
"GTEX-1PPH8-0626-SM-EWRN9",1
"GTEX-ZV68-0226-SM-59HJF",1
"GTEX-ZQUD-0526-SM-57WG4",1
"GTEX-X638-0226-SM-47JZ9",1
"GTEX-1JJEA-0226-SM-COH2X",1
"GTEX-1JMQK-0126-SM-CM2S3",1
"GTEX-1I1CD-0226-SM-CM2TL",1
"GTEX-ZGAY-0626-SM-DO92E",1
"GTEX-1GMR2-2526-SM-9MQKW",1
"GTEX-1A3MX-0826-SM-72D64",1
"GTEX-1C64N-1326-SM-7SB7D",1
"GTEX-13QBU-1326-SM-5LU4K",1
"GTEX-1JJE9-1226-SM-CNPOI",1
"GTEX-13O21-1526-SM-5K7W4",1
"GTEX-12584-0226-SM-5EQL5",1
"GTEX-111FC-0226-SM-5N9B8",1
"GTEX-1GMR3-2026-SM-9MQLG",1
"GTEX-12126-0426-SM-5Q5AP",1
"GTEX-R45C-0226-SM-EVYAJ",1
"GTEX-12ZZZ-0526-SM-5DUX6",1
"GTEX-16BQI-0526-SM-6PAM8",1
"GTEX-1GF9U-1226-SM-ARL9I",1
"GTEX-1B996-0126-SM-7PBYF",1
"GTEX-14A5H-0526-SM-5TDCN",1
"GTEX-RWSA-0226-SM-2XCBA",1
"GTEX-1POEN-1626-SM-EVYC2",1
"GTEX-14C5O-0926-SM-793DM",1
"GTEX-XMK1-0926-SM-4B66X",1
"GTEX-144GM-1926-SM-5LUAN",1
"GTEX-11WQC-2426-SM-5EQKQ",1
"GTEX-1H2FU-0226-SM-9YFKO",1
"GTEX-1HSMO-1426-SM-CNNQN",1
"GTEX-1JJ6O-2826-SM-CNNP7",1
"GTEX-17MFQ-1126-SM-7LT9O",1
"GTEX-14PJ6-2226-SM-6LLIV",1
"GTEX-1HB9E-0526-SM-ARZNM",1
"GTEX-Y111-0226-SM-4SOIW",1
"GTEX-1HR98-0226-SM-CGQEK",1
"GTEX-1B8KZ-1026-SM-73KYN",1
"GTEX-1HCU7-2026-SM-A9G2B",1
"GTEX-1B8SG-0226-SM-7939Q",1
"GTEX-1EKGG-1426-SM-7PBY2",1
"GTEX-1HSKV-0326-SM-ADEJC",1
"GTEX-XPVG-2726-SM-4B66W",1
"GTEX-18465-0226-SM-7LG5M",1
"GTEX-1E2YA-0226-SM-9MQLY",1
"GTEX-1HBPI-1426-SM-B2LW7",1
"GTEX-111YS-2426-SM-5GZZQ",1
"GTEX-1S5ZA-1026-SM-EWRO2",1
"GTEX-14DAR-0426-SM-664MW",1
"GTEX-1GF9X-1926-SM-ADEIC",1
"GTEX-ZF29-0826-SM-5S2O2",1
"GTEX-1HCU9-0626-SM-ACKW6",1
"GTEX-16AAH-2026-SM-7LG5F",1
"GTEX-17F9Y-0726-SM-7LT9G",1
"GTEX-1AX9J-0326-SM-73KXY",1
"GTEX-13OVL-0326-SM-5IJCS",1
"GTEX-1AYCT-2226-SM-7SB98",1
"GTEX-1QW4Y-0826-SM-DTXE1",1
"GTEX-1JKYR-1226-SM-CM2S7",1
"GTEX-14E1K-0426-SM-5S2PF",1
"GTEX-ZF3C-0226-SM-4WWB3",1
"GTEX-1QP2A-0226-SM-EVYBC",1
"GTEX-12WSF-1526-SM-6PAN6",1
"GTEX-14E1K-2126-SM-793DU",1
"GTEX-1MA7X-1026-SM-DKPQ8",1
"GTEX-1S82P-0226-SM-E6CI6",1
"GTEX-14E6D-0226-SM-62LDW",1
"GTEX-WYJK-0226-SM-EYYV8",1
"GTEX-ZYFD-0226-SM-5NQ86",1
"GTEX-15ER7-0426-SM-6PAM3",1
"GTEX-1QW4Y-1626-SM-EAZ41",1
"GTEX-1399R-2626-SM-5KLZ7",1
"GTEX-ZDTS-1826-SM-5S2N6",1
"GTEX-13O3P-0226-SM-5KM3Z",1
"GTEX-OIZI-0005-SM-2XCED",1
"GTEX-WRHK-0001-SM-4WWDD",1
"GTEX-1JJEA-0006-SM-DHXJ2",1
"GTEX-ZEX8-0004-SM-4WKFQ",1
"GTEX-1PBJJ-0005-SM-CKZND",1
"GTEX-WRHU-0006-SM-3MJF6",1
"GTEX-1LBAC-0005-SM-DIPEE",1
"GTEX-XMD3-0006-SM-4AT5X",1
"GTEX-13OVL-0006-SM-5O996",1
"GTEX-R53T-0005-SM-3GADK",1
"GTEX-11ZU8-0005-SM-5PNU5",1
"GTEX-13U4I-0006-SM-5N9CI",1
"GTEX-WYVS-0004-SM-4ONDT",1
"GTEX-1H2FU-0004-SM-EYYW8",1
"GTEX-ZUA1-0005-SM-4YCEV",1
"GTEX-1HCVE-0006-SM-ADEH2",1
"GTEX-XYKS-0002-SM-4BRWN",1
"GTEX-1J8Q2-0006-SM-CNNOZ",1
"GTEX-1GN1W-0006-SM-A9SKL",1
"GTEX-1S5ZU-0005-SM-CYPS3",1
"GTEX-11I78-0001-SM-5Q5BE",1
"GTEX-13FTX-0005-SM-5N9F6",1
"GTEX-1C6VR-0005-SM-7MKF7",1
"GTEX-X638-0003-SM-47JZ1",1
"GTEX-11P82-0006-SM-5N9FY",1
"GTEX-Y5V6-0005-SM-4V6FD",1
"GTEX-1PPH7-0005-SM-CKZNE",1
"GTEX-18A6Q-0005-SM-9KNVX",1
"GTEX-1HCU8-0005-SM-A96RL",1
"GTEX-1CB4H-0006-SM-A96RE",1
"GTEX-R55C-0005-SM-3GAE9",1
"GTEX-OIZH-0005-SM-2HMJN",1
"GTEX-1LSNM-0005-SM-CXZIW",1
"GTEX-WHPG-0006-SM-3NMBV",1
"GTEX-N7MT-0007-SM-3GACQ",1
"GTEX-1HBPN-0002-SM-EYYW2",1
"GTEX-1QW4Y-0005-SM-DO93W",1
"GTEX-ZG7Y-0006-SM-4WWEA",1
"GTEX-1HSMP-0006-SM-AHZ25",1
"GTEX-17HHY-0006-SM-7MXT4",1
"GTEX-1269C-0005-SM-5N9CJ",1
